title,address,operation,contact,location_detail,hashtag,menu
배스킨라빈스 이수역점,서울 동작구 동작대로27길 15 1층 101호 (우)07008,"월~토 10:00 ~ 23:00
닫기",,02-591-0310 대표번호,[],"['옹기종기팩\n26,500\n친구,동료들과 옹기종기! 8가지 맛 싱글레귤러를 한 팩에!', '아빠왔다팩\n13,500\n하루 종일 아빠만을 기다린 아들, 딸을 위해! 4가지 맛 싱글레귤러를 한 팩에!', '파인트\n8,900\n[제품포장 안내]\n주문하신 제품을 녹지 않게 포장해서 배달해드립니다. (최대30분)\n제품을 받으신 후 바로 드시거나, 바로 드시지 않으시면 냉동보관 부탁드립니다.\n\n3가지 맛의 아이스크림이 선택가능한 파인트 사이즈!\n\n* 해피씰(Happy Seal)이란? 제품을 밀봉하는 배달 전용 패키지로 고객님이 직접 제거하신 후 제품을 즐기실 수 있습니다.\n* 다회용 보냉백 - 포장시간 연장을 원하시는 고객님께서는 300원 추가 시 보냉백으로 포장해드립니다 (최대 1시간 30분)\n\n*** 아래 유의사항을 꼭 확인 후 주문해주시기 바랍니다 ***\nㆍ 기상(우천, 강풍, 강설 등), 교통상황에 따라 배달이 지연 될 수 있습니다.\nㆍ 결제 완료 후 매장접수되어 <상품준비중>인 경우에는 주문 취소가 불가합니다.\nㆍ 결제완료 후 해당매장에 주문한 제품의 재고가 없을 경우 주문이 취소될 수 있습니다.\nㆍ 배송 지연 시, 해당매장으로 문의해주세요.\nㆍ 제품포장이 완료된 후에는 주문취소 및 환불이 불가합니다\n(또한, 포장이 완료된 후에는 변경이 불가합니다)\nㆍ 반드시 해당제품으로 교환을 해야하며, 타제품으로 교환 불가합니다.\nㆍ 해피포인트 적립은 불가합니다.', '쿼터\n17,000\n[제품포장 안내]\n주문하신 제품을 녹지 않게 포장해서 배달해드립니다. (최대30분)\n제품을 받으신 후 바로 드시거나, 바로 드시지 않으시면 냉동보관 부탁드립니다.\n\n4가지 맛의 아이스크림이 선택가능한 쿼터 사이즈!\n\n* 해피씰(Happy Seal) 이란? 제품을 밀봉하는 배달 전용 패키지로 고객님이 직접 제거하신 후 제품을 즐기실 수 있습니다.\n* 다회용 보냉백 - 포장시간 연장을 원하시는 고객님께서는 300원 추가 시 보냉백으로 포장해드립니다 (최대 1시간 30분)\n\n*** 아래 유의사항을 꼭 확인 후 주문해주시기 바랍니다 ***\nㆍ 기상(우천, 강풍, 강설 등), 교통상황에 따라 배달이 지연 될 수 있습니다.\nㆍ 결제 완료 후 매장접수되어 <상품준비중>인 경우에는 주문 취소가 불가합니다.\nㆍ 결제완료 후 해당매장에 주문한 제품의 재고가 없을 경우 주문이 취소될 수 있습니다.\nㆍ 배송 지연 시, 해당매장으로 문의해주세요.\nㆍ 제품포장이 완료된 후에는 주문취소 및 환불이 불가합니다\n(또한, 포장이 완료된 후에는 변경이 불가합니다)\nㆍ 반드시 해당제품으로 교환을 해야하며, 타제품으로 교환 불가합니다.\nㆍ 해피포인트 적립은 불가합니다.', '패밀리\n24,000\n[제품포장 안내]\n주문하신 제품을 녹지 않게 포장해서 배달해드립니다. (최대30분)\n제품을 받으신 후 바로 드시거나, 바로 드시지 않으시면 냉동보관 부탁드립니다.\n\n5가지 맛의 아이스크림이 선택가능한 패밀리 사이즈!\n\n* 해피씰(Happy Seal) 이란? 제품을 밀봉하는 배달 전용 패키지로 고객님이 직접 제거하신 후 제품을 즐기실 수 있습니다.\n* 다회용 보냉백 - 포장시간 연장을 원하시는 고객님께서는 300원 추가 시 보냉백으로 포장해드립니다 (최대 1시간 30분)\n\n*** 아래 유의사항을 꼭 확인 후 주문해주시기 바랍니다 ***\nㆍ기상(우천, 강풍, 강설 등), 교통상황에 따라 배달이 지연 될 수 있습니다.\nㆍ결제 완료 후 매장접수되어 <상품준비중>인 경우에는 주문 취소가 불가합니다.\nㆍ결제완료 후 해당매장에 주문한 제품의 재고가 없을 경우 주문이 취소될 수 있습니다.\nㆍ배송 지연 시, 해당매장으로 문의해주세요.\nㆍ제품포장이 완료된 후에는 주문취소 및 환불이 불가합니다.(또한, 포장이 완료된 후에는 변경이 불가합니다)\nㆍ반드시 해당제품으로 교환을 해야하며, 타제품으로 교환 불가합니다.\nㆍ해피포인트 적립은 불가합니다.']"
쏘맥의달인,서울 동작구 동작대로27길 16-6 2층 (우)07008,,,,[],"['허니감자튀김\n9,800', '치즈치즈 감자튀김\n14,800', '베이컨크림 홍합찜\n16,800', '해물크림떡찜\n16,800', '베이컨크림떡찜\n16,800', '해물크림파스타\n14,800', '베이컨크림파스타\n14,800', '양푼 파스타 샐러드\n14,800', '차돌박이 오리엔탈 샐러드\n13,800', '그때그때 모듬과일\n23,800', '마르게리타 피자\n12,800', '치즈 피자\n12,800', '고르곤졸라 피자\n14,800', '그릴에구운치킨 (600g)&감자튀김\n16,800', '그릴에구워 크림소스를바른 치킨 (600g)&감자튀김\n16,800', '데리야끼를발라 그릴에구운 치킨 (600g)&감자튀김\n18,800', '소주\n4,000', '매화수\n4,500', '청하\n4,500', '서울막걸리\n4,000']"
향미,서울 서초구 서초대로1길 12 (우)06568,,,,[],[]
종부네,서울 동작구 동작대로27가길 37 2층 (우)07008,"월~목 17:00 ~ 23:00
닫기",,010-4305-1805 대표번호,[],"['곰표막걸리\n10,000']"
돌담,서울 동작구 동작대로27다길 12 2층 (우)07008,"매일 19:00 ~ 02:00
닫기",,#가성비좋은 #다트 #데이트코스 #무제한칵테일 #보드게임카페 #분위기좋은 #칵테일바 #혼술,"['#가성비좋은', '#다트', '#데이트코스', '#무제한칵테일', '#보드게임카페', '#분위기좋은', '#칵테일바', '#혼술']","['마티니\n10,000\n칵테일', '블랙러시안\n10,000\n칵테일', '예거밤\n8,000\n칵테일', '돌담 무제한 칵테일 (남)\n25,000', '돌담 무제한 칵테일 (여)\n20,000']"
김명자당진동태아구찜탕,서울 동작구 사당로 229-1 (우)07004,매일 00:00 ~ 22:30,02-536-1233,#제로페이,['#제로페이'],[]
오뎅판다 이수역점,서울 동작구 동작대로27가길 32 (우)07008,"월~금 17:00 ~ 02:00
닫기",02-595-5089,#오뎅바 #제로페이,"['#오뎅바', '#제로페이']","['꼬불이\n1,500', '맛살말이\n1,500', '해물떡볶이\n19,800', '메로구이\n18,800', '해물숙주볶음\n19,800']"
븟다,서울 동작구 사당로30길 25 메종슈에뜨이수 1층 102호 (우)07013,"월~목 17:00 ~ 00:00
닫기",070-4157-0110,,[],"['막걸리\n6,000']"
온미정,서울 동작구 사당로29가길 46 1층 (우)07008,"화~일 11:30 ~ 22:00
화~일 휴게시간 15:00 ~ 16:30
닫기",,02-6949-3481 대표번호,[],[]
돝플러스,서울 서초구 서초대로25길 55 1층 (우)06586,"월~금 17:00 ~ 23:00
닫기",,02-536-9233 대표번호,[],[]
윤공,서울 동작구 동작대로7길 49 1층 (우)07015,"월~금 16:00 ~ 24:00
닫기",,010-6367-5054 대표번호,[],"['육회\n22,000', '육회파스타\n19,000', '크림 수제비\n18,000', '된장 라구 파스타\n16,000', '닭구이\n15,000']"
올레요회센터,서울 동작구 사당로30길 150 (우)07025,매일 11:00 ~ 00:00,02-585-0303,#제로페이,['#제로페이'],"['광어\n35,000', '우럭\n35,000', '농어\n43,000', '도미\n53,000', '연어\n38,000', '돌문어\n35,000', '막회무침\n30,000', '대방어\n47,000', '멍게\n15,000', '전복\n20,000', '해삼\n20,000', '개불\n20,000', '가리비\n20,000', '참소라\n30,000', '광어세꼬시\n28,000', '물회\n32,000', '대구탕\n12,000', '동태탕\n12,000', '회덮밥\n12,000', '생우럭탕\n30,000']"
강원도감자옹심이,서울 동작구 사당로30길 63 (우)07014,"월~금 11:00 ~ 21:00
월~금 휴게시간 16:00 ~ 17:00
닫기",02-586-2877,#혼밥 #제로페이,"['#혼밥', '#제로페이']","['옹심이\n9,000', '옹심이 칼국수\n8,000', '함박스테이크\n10,000', '낙지덮밥\n9,000', '비빔막국수\n8,000', '메밀전병\n8,000']"
우리회포차 사당점,서울 동작구 사당로30길 148 (우)07025,"월~토 14:00 ~ 02:00
닫기",02-6014-9989,#친목모임 #회식장소 #제로페이,"['#친목모임', '#회식장소', '#제로페이']","['광어 (소)\n25,000', '우럭 (소)\n25,000', '낙자\n20,000', '전복\n25,000', '돌문어\n35,000']"
방배골숯불갈비,서울 서초구 동광로 7-4 1층 (우)06560,,,,[],"['돼지왕갈비(260g)\n15,000', '돼지갈비(250g)\n14,000', '생삼겹살(150g)\n14,000', '소갈비살(150g)\n16,000', '갈비탕\n8,000']"
흑산도홍어,서울 서초구 방배천로 40-2 (우)06691,,,,[],"['홍어코스요리\n50,000\n4인이상 주문', '국내산 홍어삼합(소)\n70,000', '홍어사시미\n90,000', '홍어애\n100,000', '수입산 홍어찜\n30,000', '수입산 홍어애탕\n30,000', '수입산 홍어무침\n30,000']"
상아김밥 이수점,서울 서초구 서초대로 13 방배마에스트로 1동 1층 103호 (우)06569,,,,[],[]
리요리요커피,서울 서초구 방배천로18길 11 아르떼상가 B동 104호 (우)06676,"월~토 12:00 ~ 21:00
닫기",,02-3472-7111 대표번호,[],"['추천\n초이스 크로플\n6,800\n기존 크로플과 달라 직접 시럽과 토핑을 골라 즐길 수 있는 재밌는 디저트 입니다.', '추천\n시그니처라떼no.1\n5,500\n매장에서 블렌딩한 우유를 냉침시켜 만든 고소하고 묵직한 라떼 입니다.', '블랙로즈\n6,500\n아포카토와 아인슈페너를 결합한 음료.(초코, 헤이즐넛, 오레오)', '블루로즈\n6,500\n아포카토와 아인슈페너를 결합한 음료. (피스타치오,아몬드,로투스)', '시그니처라떼 no.2\n5,500\n시그니처 라떼 no.1 보다 더 깊고, 진하며, 고소함과 단맛이 더욱 튀는 라떼입니다.', '아메리카노\n4,300']"
담소소사골순대육개장 이수역점,서울 서초구 서초대로 12 세양아르비채 101동 1층 (우)06675,"매일 10:00 ~ 23:00
닫기",,02-522-1821 대표번호,[],"['돈정식', '모듬순대', '사골전골', '수육', '순대국', '우사골 돈순대국', '우사골 우순대국', '우정식', '편육']"
매드포갈릭 사당점,서울 서초구 방배천로 11 파스텔시티 2층 (우)06693,"매일 11:30 ~ 22:00
닫기",,02-3472-8411 대표번호,[],"['Caesar Salad\n20,900', 'Garlicpeno Pasta\n24,900', 'Garlic Snowing Pizza\n26,900', 'Garlic Sizzling Rice\n27,800', 'Garlic Steak\n50,400', 'Garlic Hug Steak\n52,000']"
만랩커피 이수역점,서울 서초구 서초대로 13 1동 1층 105호 (우)06569,"월~금 08:00 ~ 19:00
닫기",,02-592-0700 대표번호,[],[]
장수촌풍천장어직판장,서울 관악구 남부순환로 2082-37 2층 (우)08806,매일 10:00 ~ 23:00,02-582-0230,#안심식당 #친목모임 #회식장소 #제로페이,"['#안심식당', '#친목모임', '#회식장소', '#제로페이']",[]
바른고기정육점 서래마을본점,"서울 서초구 동광로 80 정암빌딩 1,2층 (우)06585","매일 11:30 ~ 22:00
매일 휴게시간 15:00 ~ 17:30",,02-3482-5963 대표번호,[],"['1++ 한우 생불고기\n25,000\n부드러운 육질의 최상급 한우 생불고기 (2인이상 주문 가능)', '세가지맛 등심 (100g)\n36,000\n새우살,근막,알등심의 세 가지 부위별 풍미를 한번에 즐길 수 있는 대표메뉴', '전남 진도 대파 육개장\n9,000\n점심특선', '평양냉면\n12,000\n물/비빔', '명인 된장죽 (2인분)\n13,000', '명인 된장찌개와 누룽지\n8,000', '토시살 (120g)\n53,000', '살치살 (120g)\n54,000', '안심 (150g)\n57,000', '특등심 (150g)\n54,000', '차돌박이 (120g)\n29,000', '일품 갈비탕\n15,000', '차돌 된장찌개\n10,000', '차돌 깍두기 볶음밥 (2인분)\n19,000']"
강릉 교동짬뽕,서울 서초구 서초대로1길 23 1층 (우)06567,"매일 11:00 ~ 20:30
매일 휴게시간 15:00 ~ 17:00
닫기",02-536-9282,#혼밥,['#혼밥'],"['추천\n짬뽕\n7,000\n불향 가득한 강릉교동짬뽕 시그니처 메뉴', '짜장면\n6,000\n큼직한 돼지고기와 아삭한 양파의 환상적인 조화']"
성림돼지,서울 서초구 서초대로24길 42 (우)06672,"월~토 11:00 ~ 23:00
월~토 휴게시간 15:00 ~ 17:00
닫기",02-585-1758,#점심식사 #회식장소 #제로페이,"['#점심식사', '#회식장소', '#제로페이']","['간장불백정식\n8,000\n런치메뉴', '통삼겹살 (180g)\n12,000', '통목살 (180g)\n12,000', '돼지갈비 (300g)\n13,000', '생갈빗살 (200g)\n15,000']"
달비촌대구막창,서울 동작구 동작대로1길 52 (우)07025,매일 15:00 ~ 01:00,02-521-3733,#회식장소 #제로페이,"['#회식장소', '#제로페이']","['소막창 (200g)\n14,000', '소 통갈비살 (150g)\n13,000', '돼지생막창 (200g)\n11,000', '돼지 한방막창 (200g)\n12,000', '꼼장어 (180g)\n10,000', '숯불 닭발 (180g)\n10,000', '돼지 껍데기 (180g)\n8,000']"
신셰프양꼬치&훠궈 남현동1호점,서울 관악구 남현3길 71 (우)08806,매일 12:00 ~ 23:00,02-598-0077,#양꼬치무한리필 #친목모임 #회식장소 #제로페이,"['#양꼬치무한리필', '#친목모임', '#회식장소', '#제로페이']","['양념양꼬치\n13,000', '생양꼬치\n12,000', '훠거\n35,000', '마파두부\n13,000', '꿔바로우\n15,000']"
이누식당,서울 서초구 서초대로27길 33 1층 (우)06586,"화~토 11:30 ~ 22:00
화~토 휴게시간 14:00 ~ 18:00
닫기",,010-9337-8947 대표번호,[],"['늘솜\n19,000', '또바기\n23,000', '꼬리별\n55,000', '꽃구름\n15,000', '여름비\n15,000']"
한앤둘치킨호프 이수역직영점,서울 동작구 동작대로27가길 5 (우)07008,매일 14:00 ~ 03:00,02-3476-2277,#친목모임 #회식장소,"['#친목모임', '#회식장소']","['후라이드치킨\n18,000', '사천블랙치킨\n20,000', '양념치킨\n19,000', '간장치킨\n19,000', '순살파닭\n21,000']"
목포낙지홍어,서울 동작구 사당로30길 161 (우)07025,매일 11:00 ~ 22:00,02-523-2269,#안심식당 #친목모임 #회식장소 #제로페이,"['#안심식당', '#친목모임', '#회식장소', '#제로페이']",[]
스타벅스 사당로데오점,서울 서초구 방배천로 5-4 1~4층 (우)06693,"화~금 07:00 ~ 22:00
닫기",,1522-3232 대표번호,[],"['리저브 나이트로\n7,500\n나이트로 커피 정통의 캐스케이딩과 부드러운 콜드 크레마!\n부드러운 목 넘김과 완벽한 밸런스에 커피 본연의 단맛을 경험할 수 있습니다.', '제주 한라봉 말차 블렌디드\n7,500\n청정한 제주를 느낄 수 있도록\n제주산 말차, 한라봉을 사용한\n시원하고 달콤한 프로즌 티', '플럼 선셋 유스베리 티\n7,000\n익숙한 자두와 상큼한 유스베리 티의 조합으로\n일상적이지만 아름답고 특별한 선셋을 표현한 음료', '바닐라 빈 푸딩 블렌디드 위드 콜드 브루\n6,300\n바닐라 빈이 콕콕 박힌 부드러운 푸딩과 산뜻한 콜드 브루의 만남!\n진한 바닐라 풍미를 느낄 수 있는 커피 블렌디드', '퍼플 드링크 위드 망고 용과 스타벅스 리프레셔\n5,900\n망고 용과와 코코넛 밀크가 달콤하고 부드럽게 조화된 맛에\n가볍게 에너지 부스팅을 할 수 있는 음료', '라이트 키위 라임 블렌디드\n6,300\n여름의 나른함을 짜릿하게 날려버릴 블렌디드\n새콤한 키위 라임과 쫄깃한 곤약 젤리로 가볍게 리프레쉬 할 수 있는 음료\n*천연 대체 감미료가 함유되어 100kcal로(T 기준) 더욱 라이트하게 즐기실 수 있습니다.\n*취향에 따라 클래식 시럽을 무료로 추가 하실 수 있습니다.', '망고 용과 레모네이드 스타벅스 리프레셔\n5,900\n망고 용과와 레모네이드가 달콤 상큼하게 조화된 맛에\n가볍게 에너지 부스팅을 할 수 있는 음료', '얼 그레이 카카오 초코 프라푸치노\n6,500\n바리스타가 된 춘식이 초콜릿 토핑과 카카오 초콜릿 칩,\n그리고 티바나 얼그레이 티를 더해\n누구나 특별한 달콤함을 즐길 수 있는 프라푸치노 음료입니다.', '오늘의 커피\n4,200\n신선하게 브루드(Brewed)되어 원두의 다양함이 살아있는 커피', '카푸치노\n5,000\n풍부하고 진한 에스프레소에 따뜻한 우유와 벨벳 같은 우유 거품이 1:1 비율로 어우러져 마무리된 커피 음료', '카페 라떼\n5,000\n풍부하고 진한 에스프레소가 신선한 스팀 밀크를 만나 부드러워진 커피 위에 우유 거품을 살짝 얹은 대표적인 커피 라떼', '카페 모카\n5,500\n진한 초콜릿 모카 시럽과 풍부한 에스프레소를 스팀 밀크와 섞어 휘핑크림으로 마무리한 음료로 진한 에스프레소와 초콜릿 맛이 어우러진 커피', '카페 아메리카노\n4,500\n진한 에스프레소와 뜨거운 물을 섞어 스타벅스의 깔끔하고 강렬한 에스프레소를 가장 부드럽게 잘 느낄 수 있는 커피', '카라멜 마키아또\n5,900\n향긋한 바닐라 시럽과 따뜻한 스팀 밀크 위에 풍성한 우유 거품을 얹고 점을 찍듯이 에스프레소를 부은 후 벌집 모양으로 카라멜 드리즐을 올린 달콤한 커피 음료', '화이트 초콜릿 모카\n5,900\n달콤하고 부드러운 화이트 초콜릿 시럽과 에스프레소를 스팀 밀크와 섞어 휘핑크림으로 마무리한 음료로 달콤함과 강렬한 에스프레소가 부드럽게 어우러진 커피', '스타벅스 돌체 라떼\n5,900\n스타벅스의 다른 커피 음료보다 더욱 깊은 커피의 맛과 향에 깔끔한 무지방 우유와 부드러운 돌체 시럽이 들어간 음료로 달콤하고 진한 커피 라떼', '자바 칩 프라푸치노\n6,300\n커피, 모카 소스, 진한 초콜릿 칩이 입안 가득 느껴지는 스타벅스에서만 맛볼 수 있는 프라푸치노', '망고 바나나 블렌디드\n6,300\n(Grande Only) 달콤한 망고 패션 프루트 주스에\n바나나 1개가 통째로 들어간 신선한 블렌디드', '아이스 자몽 허니 블랙 티\n5,700\n새콤한 자몽과 달콤한 꿀이 깊고 그윽한 풍미의 스타벅스 티바나 블랙 티의 조화', '자몽 허니 블랙 티\n5,700\n새콤한 자몽과 달콤한 꿀이 깊고 그윽한 풍미의 스타벅스 티바나 블랙 티의 조화', '콜드 브루\n4,900\n스타벅스 바리스타의 정성으로 탄생한 콜드 브루!\n\n콜드 브루 전용 원두를 차가운 물로 추출하여 한정된 양만 제공됩니다.\n깊은 풍미의 새로운 커피 경험을 즐겨보세요.', '', '', '', '']"
백소정 이수역점,서울 동작구 동작대로27길 12 2층 (우)07008,,,,[],[]
레코드피맥,서울 동작구 동작대로27다길 26 1층 101호 (우)07008,매일 17:00 ~ 03:00,02-6734-4646,#가성비좋은 #분위기좋은 #세계맥주 #피맥 #제로페이,"['#가성비좋은', '#분위기좋은', '#세계맥주', '#피맥', '#제로페이']","['추천\n레코드 피자(시그니쳐 피자)\n23,900', '추천\n페퍼로니 피자\n24,900', '하와이언 피자\n26,900', '불고기 피자\n27,900', '소시지샐러드\n12,900', '치즈과일\n27,000']"
육쌈냉면 이수점,서울 동작구 동작대로27다길 2 (우)07008,"매일 11:00 ~ 22:00
닫기",,02-537-9943 대표번호,[],"['물냉면+숯불고기', '비빔냉면+숯불고기', '비빔밥+숯불고기']"
팬사이,서울 동작구 사당로30길 133 2층 (우)07015,매일 17:00 ~ 23:00,070-8777-5444,#안심식당 #데이트코스 #소개팅 #친목모임 #코스요리 #회식장소 #제로페이,"['#안심식당', '#데이트코스', '#소개팅', '#친목모임', '#코스요리', '#회식장소', '#제로페이']",[]
만다린,서울 서초구 방배로23길 13 2층 (우)06672,,,,[],[]
참소예 이수,서울 동작구 동작대로27다길 20 1층 (우)07008,"매일 11:30 ~ 23:50
닫기",02-593-5609,#안심식당 #이동약자접근 #점심식사 #회식장소,"['#안심식당', '#이동약자접근', '#점심식사', '#회식장소']",[]
원당감자탕 사당점,"서울 서초구 방배천로4길 9 2,3층 (우)06692",매일 10:00 ~ 22:00,,02-522-5255 대표번호,[],[]
시너리(SCENERY),서울 동작구 사당로25가길 1 1층 (우)07006,"매일 12:00 ~ 22:00
닫기",,070-8778-7538 대표번호,[],[]
이자카야나무 사당점,"서울 서초구 방배천로2길 25 2,3층 (우)06693",매일 15:30 ~ 05:00,02-587-6787,#룸술집 #소개팅 #친목모임 #회식장소,"['#룸술집', '#소개팅', '#친목모임', '#회식장소']",[]
마초셰프,서울 서초구 서초대로25길 8 1층 (우)06588,"화~일 10:30 ~ 21:00
닫기",,02-6465-4242 대표번호,[],[]
LA부대찌개,서울 서초구 효령로31길 90 (우)06682,"월~금 09:30 ~ 22:00
월~금 휴게시간 16:00 ~ 17:00
닫기",02-588-0017,#제로페이,['#제로페이'],"['부대찌개 (1인 밥포함)\n8,000', '삼겹살 (1인)\n12,000', '철판소세지\n12,000', '감자만두\n4,000']"
바다회센타,서울 동작구 동작대로27길 20-7 (우)07008,,,,[],"['모듬 회 풀코스(대)\n90,000', '우럭 회 풀코스(대)\n90,000', '광어 회 풀코스(소)\n80,000', '농어 회 풀코스(대)\n100,000', '도미 회일반(대)\n60,000']"
바다당,서울 서초구 방배천로4길 26 2층 (우)06693,"월~금 16:00 ~ 24:00
닫기",,,[],[]
야주포차,서울 동작구 동작대로7길 7 (우)07015,매일 16:00 ~ 02:00,,02-597-0867 대표번호,[],"['대왕조개전골\n45,000', '마약닭도리탕\n25,000', '별미고추튀김\n20,000', '생연어 사시미\n25,000', '순두부수제비탕\n20,000', '적된장삼겹살구이\n23,000']"
블랙모티브 사당역점,서울 동작구 동작대로7길 48 새한빌딩 1층 (우)07015,"화 10:30 ~ 23:30
닫기",,02-6085-0405 대표번호,[],"['아메리카노\n3,200', '카페라떼\n3,700', 'CACAO 크림라떼\n4,500', 'MATCHA 크림라떼\n4,500', 'MAROON 크림라떼\n4,500', '블루베리 양갱스무디\n5,500', '파인애플 양갱스무디\n5,500']"
경복궁함흥냉면,서울 동작구 동작대로27길 16-7 (우)07008,매일 11:00 ~ 20:30,02-533-4309,포장가능,[],"['물냉면', '물냉면+만두', '코다리냉면', '비빔냉면', '회냉면']"
우탄,서울 서초구 서초대로1길 8 1층 (우)06568,월~토 17:00 ~ 24:00,,0507-1338-5203 대표번호,[],"['눈꽃\n33,000\n눈꽃처럼 핀 마블링. 가장 부드러운 부위', '낙엽\n29,000\n낙엽모양의 풍미가득. 가장 담백한 부위', '늑간\n25,000\n갈빗대 사이에 위치한. 가장 쫄깃한 부위', '추천\n와규모둠\n57,000']"
푸슈,서울 서초구 서초대로19길 10-11 1층 (우)06573,"월,화,목,금,토 11:00 ~ 22:00
닫기",,02-6956-4063 대표번호,[],[]
네꼬,서울 동작구 사당로30길 133 (우)07015,"매일 17:30 ~ 02:00
닫기",,02-523-7306 대표번호,[],"['생연어회\n25,000', '석화\n15,000', '토마토홍합스튜\n17,000', '차돌짬뽕탕\n18,000', '스끼야끼\n18,000']"
양모리,서울 서초구 방배로 174 1층 (우)06586,"월~토 11:00 ~ 22:30
닫기",02-532-8125,#이동약자접근,['#이동약자접근'],[]
양평해장국,서울 서초구 방배중앙로 64 가이아빌딩 1층 (우)06673,월~토 06:00 ~ 21:00,02-588-8832,#제로페이,['#제로페이'],"['양평해장국\n9,000\n항상 신선한재료로 정성껏 모시겠습니다', '추천\n양내탕\n13,000']"
호림수산,"서울 서초구 방배천로 16 1,2층 (우)06693",매일 11:00 ~ 23:00,02-585-8531,#가성비좋은 #친목모임 #회식장소 #제로페이,"['#가성비좋은', '#친목모임', '#회식장소', '#제로페이']","['모듬회(소)\n49,000\n점심메뉴', '호림A코스(1인분)\n40,000', '호림참치(1인분)\n50,000', '광어회(2인분)\n70,000', '농어회(2인분)\n75,000']"
바닷가,서울 동작구 동작대로13길 8 1층 (우)07014,,,,[],"['생선구이\n25,000\n고등어,열기,청어', '회정식(1인)\n18,000', '특회정식\n25,000', '멍게\n15,000', '장어구이\n25,000', '모듬초밥\n12,000', '회코스\n35,000', '회한접시(소)\n35,000', '활어초밥\n15,000', '연어초밥\n11,000', '연어회\n30,000', '도다리세꼬시\n35,000', '전복\n30,000', '연어머리구이\n25,000', '연어머리조림\n28,000', '새우튀김\n20,000', '대구탕&지리\n8,000', '알탕\n8,000', '동태탕\n8,000', '회덮밥\n8,000']"
공차 이수점,서울 동작구 동작대로27길 14 1층 (우)07008,"매일 08:00 ~ 22:00
닫기",,02-532-6744 대표번호,[],"['블랙 밀크티(L)\n4,500', '얼그레이 밀크티(L)\n4,500', '우롱 밀크티(L)\n4,500', '자스민 그린 밀크티(L)\n4,500', '타로 밀크티(L)\n4,500', '초콜렛 밀크티(L)\n4,500', '피스타치오 밀크티(L)\n4,900', '블랙티(L)\n4,000', '얼그레이티(L)\n4,000', '우롱티(L)\n4,000', '제주 그린 스무디(L)\n5,700', '청포도 그린티 스무디(L)\n5,300', '망고 스무디(L)\n5,700', '자몽그린티(L)\n4,800', '망고 요구르트(L)\n5,000', '망고 주스(L)\n4,600', '아메리카노(L)\n3,700', '카페라떼(L)\n4,200', '공차슈페너(L)\n4,300', '모카 카페라떼(L)\n4,500']"
이슬도둑,서울 동작구 동작대로27가길 11 1층 (우)07008,"월~금 16:00 ~ 02:00
닫기",02-536-0302,#제로페이,['#제로페이'],"['국물닭볶음탕\n20,000', '치즈해물떡볶이\n16,000', '부대찌개\n16,000', '홍꼬탕\n17,000', '육포\n14,000']"
한솥도시락 이수역서문여고점,서울 서초구 동광로12가길 21 (우)06568,매일 08:00 ~ 21:00,,02-536-7747 대표번호,[],"['매화\n10,500', '진달래\n7,800', '개나리\n8,500', '새치고기고기\n7,000', '돈치고기고기\n6,000', '숯불직화구이\n6,600', '소불고기\n5,500', '동백\n6,000', '치킨제육\n4,900', '돈까스도련님\n4,800', '제육볶음\n4,500', '돈치스팸 도시락\n5,000', '제육 김치찌개 정식\n8,600', '치킨마요 김치 부대찌개 정식\n7,400', '빅치킨마요 김치찌개 정식\n7,500', '메가스팸마요\n5,800', '치킨마요\n3,700', '돈까스카레\n4,700', '김치볶음밥\n3,900', '소불고기 감초고추장 비빔밥\n5,400']"
